endTime,artistName,trackName,msPlayed
2023-06-25 03:07,Anirudh Ravichander,"Porkanda Singam (EDM Version) [From ""Vikram""]",136102
2023-06-25 03:07,A.R. Rahman,Mental Madhilo,10760
2023-06-25 03:10,Anirudh Ravichander,"Kutti Story (From ""Master"")",163470
2023-06-25 03:15,Anirudh Ravichander,"Marana Mass - From ""Petta""",177550
2023-06-25 03:16,Alan Walker,Darkside,23930
2023-06-25 03:18,Anirudh Ravichander,"Dippam Dappam (From ""Kaathuvaakula Rendu Kaadhal"")",203720
2023-06-25 03:19,ZAYN,Dusk Till Dawn (feat. Sia) - Radio Edit,4610
2023-06-25 03:22,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,173381
2023-06-25 03:24,Tiësto,Lay Low,153442
2023-06-25 03:26,EQRIC,Stereo Hearts,131214
2023-06-25 03:30,Johnny Orlando,What If (I Told You I Like You),43340
2023-06-25 03:30,Marshmello,Happier,200511
2023-06-25 03:34,Alec Benjamin,Let Me Down Slowly,1270
2023-06-25 03:34,ZAYN,Dusk Till Dawn (feat. Sia) - Radio Edit,1740
2023-06-25 03:34,Avicii,The Nights,23190
2023-06-25 03:34,Deep Chills,Run Free,11630
2023-06-25 03:34,Shawn Mendes,There's Nothing Holdin' Me Back,199440
2023-06-25 03:38,d4vd,Here With Me,242484
2023-06-25 03:41,Jain,Makeba,155135
2023-06-25 03:45,Sai Charan,"Hanuman Chalisa (From ""HanuMan"") [Telugu]",242320
2023-06-25 03:49,Anirudh Ravichander,"Chellamma (From ""Doctor"")",236500
2023-06-25 03:54,Yuvan Shankar Raja,Rowdy Baby,281440
2023-06-25 03:58,"Yuvan Shankar Raja,Sid Sriram",High On Love,240169
2023-06-25 04:01,Anirudh Ravichander,"Don'u Don'u Don'u (From ""Maari"") - The Don's Romance",195709
2023-06-25 04:05,Anirudh Ravichander,Vaathi Coming,228257
2023-06-25 04:11,A.R. Rahman,Newyork Nagaram,378020
2023-06-25 04:15,Santhosh Narayanan,"Bujji (From ""Jagame Thandhiram"")",241432
2023-06-25 04:33,Anirudh Ravichander,"Bae (From ""Don"")",32210
2023-06-25 04:37,S. P. Balasubrahmanyam,Dasarathi,226426
2023-06-25 04:40,Girishh G,"Ammoru Thalliki - From ""Ammoru Thalli""",27966
2023-06-25 04:40,S. P. Balasubrahmanyam,Yentho Ruchira,168536
2023-06-25 04:46,Himesh Reshammiya,Rayini Maatram,323700
2023-06-25 04:50,Annamayya Keerthana,Antharyami,251515
2023-06-25 04:51,Annamayya Keerthana,Nanati Bathuku,6374
2023-06-25 04:56,Tippu,Dhooram Dhooram,286772
2023-06-25 04:59,Anirudh Ravichander,Kannuladha - The Kiss of Love,206253
2023-06-25 05:00,Hiphop Tamizha,Single Kingulam,29774
2023-06-25 05:03,Karthik,Anasuya Kosam,204640
2023-06-25 05:13,Mani Sharma,Laahe Laahe,900
2023-06-25 05:13,Sid Sriram,Mella Mellagaa,2010
2023-06-25 05:13,G. V. Prakash,Pilla Puli,293990
2023-06-25 05:20,Anirudh Ravichander,Baitikochi Chuste,206666
2023-06-25 05:24,Armaan Malik,Buttabomma - Telugu,1720
2023-06-25 05:24,Niranjana Ramanan,Swagatham Krishna,1180
2023-06-25 05:24,Anurag Kulkarni,Ramuloo Ramulaa - Duet,3670
2023-06-25 05:24,Sid Sriram,Samajavaragamana,1200
2023-06-25 05:24,Anirudh Ravichander,Gaali Vaaluga,222833
2023-06-25 05:31,Sachet Tandon,Bekhayali,371790
2023-06-25 05:35,Vishal Mishra,Kaise Hua,234722
2023-06-25 05:40,Arijit Singh,Tujhe Kitna Chahne Lage,284779
2023-06-25 05:41,Ritviz,Liggi,290
2023-06-25 05:41,Atif Aslam,O Saathi,0
2023-06-25 05:41,Darshan Raval,Asal Mein,0
2023-06-25 05:41,Armaan Malik,Pehla Pyaar,630
2023-06-25 05:41,Shafqat Amanat Ali,Dildaara (Stand By Me),860
2023-06-25 05:41,Alka Yagnik,"Agar Tum Saath Ho (From ""Tamasha"")",0
2023-06-25 05:41,Arijit Singh,Bekhayali (Arijit Singh Version),610
2023-06-25 05:41,Ayushmann Khurrana,"Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"")",0
2023-06-25 05:41,Shreya Ghoshal,Yeh Aaina,620
2023-06-25 05:41,Sachet Tandon,Mere Sohneya,62668
2023-06-25 05:41,Darshan Raval,Ek Ladki Ko Dekha Toh Aisa Laga - Title Track,0
2023-06-25 05:41,Jubin Nautiyal,Tujhe Kitna Chahein Aur (Film Version),520
2023-06-25 05:41,Darshan Raval,Bhula Diya,0
2023-06-25 05:41,Akhil Sachdeva,Tera Ban Jaunga,1310
2023-06-25 05:41,Akull,Laal Bindi,0
2023-06-25 05:41,Sachet Tandon,"Bekhayali (From ""Kabir Singh"")",0
2023-06-25 05:41,Ritviz,Chalo Chalein,0
2023-06-25 05:41,Sachet Tandon,"Mere Sohneya (From ""Kabir Singh"")",0
2023-06-25 05:41,Akhil Sachdeva,"Humsafar (From ""Badrinath Ki Dulhania"")",0
2023-06-25 05:41,Arjun Kanungo,Ilzaam (From the Album 'Industry'),0
2023-06-25 05:42,Sanjay Leela Bhansali,Meri Jaan,0
2023-06-25 05:42,Rochak Kohli,Mitti Di Khushboo,0
2023-06-25 05:42,Atif Aslam,Jab Koi Baat - Recreated,0
2023-06-25 05:42,Ash King,"Bandook Meri Laila (From ""A Gentleman"") (feat. Raftaar, Sidharth Malhotra)",0
2023-06-25 05:42,Akhil Sachdeva,"Tera Ban Jaunga (From ""Kabir Singh"")",0
2023-06-25 05:42,Darshan Raval,Asal Mein,460
2023-06-25 05:42,Yo Yo Honey Singh,Dheere Dheere,1790
2023-06-25 05:42,Alka Yagnik,"Agar Tum Saath Ho (From ""Tamasha"")",990
2023-06-25 05:42,Karan Sehmbi,"Photo (From ""Luka Chuppi"")",0
2023-06-25 05:42,Darshan Raval,Mujhe Peene Do,0
2023-06-25 05:42,Ash King,"Nazar Na Lag Jaaye (From ""Stree"")",0
2023-06-25 05:42,Badshah,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)",0
2023-06-25 05:42,Payal Dev,"Tum Hi Aana (Sad Version) [From ""Marjaavaan""]",0
2023-06-25 05:42,Atif Aslam,Jeena Jeena,0
2023-06-25 05:42,Stebin Ben,Afsos Karoge,0
2023-06-25 05:42,Sona Mohapatra,Naina,0
2023-06-25 05:42,Darshan Raval,Bhula Dunga,0
2023-06-25 05:42,Rochak Kohli,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",0
2023-06-25 05:42,Darshan Raval,Baarish Lete Aana,0
2023-06-25 05:42,Atif Aslam,Dil Meri Na Sune,0
2023-06-25 05:42,Darshan Raval,Tera Zikr,0
2023-06-25 05:42,Ritviz,Sage,0
2023-06-25 05:42,Jasleen Royal,Din Shagna Da,0
2023-06-25 05:42,Zaeden,tere bina,0
2023-06-25 05:42,Darshan Raval,Ek Tarfa,0
2023-06-25 05:42,Vishal Mishra,"Kaise Hua (From ""Kabir Singh"")",0
2023-06-25 05:42,Shaarib Toshi,"Bandeya (feat. Arijit Singh) - From ""Dil Juunglee""",0
2023-06-25 05:42,Monali Thakur,Sawaar Loon,0
2023-06-25 05:42,Neha Kakkar,Yaad Piya Ki Aane Lagi,0
2023-06-25 05:42,Gajendra Verma,Tera Ghata,0
2023-06-25 05:42,Ayushmann Khurrana,Pani Da Rang - Male Vocals,0
2023-06-25 05:42,Darshan Raval,"Chogada (From ""Loveyatri"")",0
2023-06-25 05:42,Rashid Ali,Kabhi Kabhi Aditi,0
2023-06-25 05:42,Rochak Kohli,Paniyon Sa,0
2023-06-25 05:42,Neha Kakkar,Taaron Ke Shehar,0
2023-06-25 05:42,Atif Aslam,Dil Diyan Gallan,0
2023-06-25 05:42,Lucky Ali,O Sanam,0
2023-06-25 05:42,Aastha Gill,Kamariya,680
2023-06-25 05:42,Sachet Tandon,"Humraah (From ""Malang - Unleash The Madness"")",0
2023-06-25 05:42,Shweta Mohan,"Baby Won't You Tell Me (From ""Saaho"")",0
2023-06-25 05:45,Amit Trivedi,Love You Zindagi,1110
2023-06-25 05:45,Amit Trivedi,Love You Zindagi,780
2023-06-25 05:45,Rochak Kohli,Dekhte Dekhte,156250
2023-06-25 05:45,Javed Ali,"Srivalli (From ""Pushpa The Rise Part - 01"")",1630
2023-06-25 05:48,Devi Sri Prasad,Srivalli,221000
2023-06-25 05:52,Rahul Sipligunj,"Naatu Naatu (From ""Rrr"")",580
2023-06-25 05:52,Vivek - Mervin,"Andhame Athivai Vasthe - From ""Sulthan""",420
2023-06-25 05:52,Devi Sri Prasad,Who R U,820
2023-06-25 05:52,L. V. Revanth,I Wanna Fly,650
2023-06-25 05:52,S.P. Charan,Nenu Nenuga,231720
2023-06-25 05:56,Devi Sri Prasad,Boss Party,230
2023-06-25 05:56,Rahul Sipligunj,"Naatu Naatu (From ""Rrr"")",214399
2023-06-25 05:56,Mohana Bhogaraju,Bullettu Bandi,860
2023-06-25 05:56,Vivek - Mervin,"Andhame Athivai Vasthe - From ""Sulthan""",7340
2023-06-25 05:56,L. V. Revanth,Luckkanna Mate Nillu,360
2023-06-25 05:56,Hiphop Tamizha,Single Kingulam,860
2023-06-25 05:59,M. M. Keeravani,Konchem Konchem,260
2023-06-25 05:59,Devi Sri Prasad,Boss Party,157040
2023-06-25 05:59,Anirudh Ravichander,Emannavoo,1210
2023-06-25 05:59,L. V. Revanth,Luckkanna Mate Nillu,670
2023-06-25 06:02,M. M. Keeravani,Konchem Konchem,174090
2023-06-25 06:02,Anirudh Ravichander,Emannavoo,550
2023-06-25 06:02,Devi Sri Prasad,Uppenantha,850
2023-06-25 06:02,Anuj Gurwara,Panchadaara,270
2023-06-25 06:06,Anup Rubens,So So Ga,1430
2023-06-25 06:06,Chinmayi,Priyathama Priyathama,600
2023-06-25 06:06,Devi Sri Prasad,Uppenantha,190
2023-06-25 06:06,Kiran,Flute Music Bit,1200
2023-06-25 06:06,L. V. Revanth,Nippulanti Nirudyogi,1670
2023-06-25 06:06,Sid Sriram,Kalaavathi,120
2023-06-25 06:06,Anuj Gurwara,Panchadaara,268210
2023-06-25 06:06,Devi Sri Prasad,"Yentha Sakkagunnave (From ""Rangasthalam"")",490
2023-06-25 06:12,Chinmayi,Priyathama Priyathama,35120
2023-06-25 06:12,Devi Sri Prasad,"Yentha Sakkagunnave (From ""Rangasthalam"")",236600
2023-06-25 06:16,Chinmayi,Priyathama Priyathama,1800
2023-06-25 06:16,Ram Miriyala,Tillu Anna DJ Pedithe,1110
2023-06-25 06:16,Ram Miriyala,Tillu Anna DJ Pedithe,157330
2023-06-25 06:19,Tiësto,Lay Low,2540
2023-06-25 06:19,Sid Sriram,Samajavaragamana,51430
2023-06-25 06:19,Yuvan Shankar Raja,"Kanja Poovu Kannala (From ""Viruman"")",1210
2023-06-25 06:19,Devi Sri Prasad,Karige Loga,0
2023-06-25 06:22,Tiësto,Lay Low,2538
2023-06-25 06:22,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,173381
2023-06-25 06:24,EQRIC,Stereo Hearts,94970
2023-06-25 06:25,Johnny Orlando,What If (I Told You I Like You),1200
2023-06-25 06:25,Avicii,The Nights,7990
2023-06-25 06:25,EQRIC,Stereo Hearts,6320
2023-06-25 06:25,EQRIC,Stereo Hearts,9175
2023-06-25 06:25,Shawn Mendes,There's Nothing Holdin' Me Back,2100
2023-06-25 06:25,Marshmello,Happier,1950
2023-06-25 06:29,Anirudh Ravichander,"Dippam Dappam (From ""Kaathuvaakula Rendu Kaadhal"")",209032
2023-06-25 06:31,Imagine Dragons,Bones,157707
2023-06-25 06:34,Tesher,Jalebi Baby (Tesher x Jason Derulo),76810
2023-06-25 06:34,Jawsh 685,Savage Love (Laxed – Siren Beat) [BTS Remix],6740
2023-06-25 07:55,Mercy,Bhaag,152222
2023-06-25 07:57,Anirudh Ravichander,Master the Blaster - Background Score,92250
2023-06-25 07:57,Ghibran,Coffee For Ashok,6918
2023-06-25 07:59,Sam C.S.,Night Is Dark,113000
2023-06-25 08:00,Ravi Basrur,Rocky Decides to Rule,62500
2023-06-25 08:03,Santhosh Narayanan,Neruppu Da,11619
2023-06-25 08:06,"Ranjith, Rahul, Naveen Madhav, Aalap Raju",Aamchi Mumbai,157949
2023-06-25 08:07,Anirudh Ravichander,JD Badass Theme - Background Score,78500
2023-06-25 08:09,Ghibran,The Revelation (Interval BGM),86606
2023-06-25 08:21,Vishal Chandrashekhar,"Dope Anthem - From ""Simba""",19033
2023-06-25 11:58,Mercy,Bhaag,86360
2023-06-25 12:06,Mercy,Bhaag,18878
2023-06-25 12:07,Beyoncé,Halo,46756
2023-06-25 12:08,Adele,Make You Feel My Love,14307
2023-06-25 12:08,Elton John,Your Song,48130
2023-06-25 12:11,Armaan Malik,You,136946
2023-06-25 12:15,One Direction,Night Changes,226600
2023-06-25 12:17,Forest Blakk,I Choose You,109473
2023-06-25 12:17,Suriel Hess,Little Bit More,4403
2023-06-25 12:18,Tyler Shaw,Love You Still (abcdefu romantic version),1480
2023-06-25 12:18,Stephen Sanchez,Until I Found You (with Em Beihold) - Em Beihold Version,550
2023-06-25 12:18,Jax,Like My Father,1573
2023-06-25 12:18,Ruth B.,Dandelions,63401
2023-06-25 12:19,Tyler Shaw,Love You Still (abcdefu romantic version),67196
2023-06-25 12:22,yaeow,The Way I Love You,809
2023-06-25 12:22,Stephen Sanchez,Until I Found You (with Em Beihold) - Em Beihold Version,166603
2023-06-25 12:22,Stephen Sanchez,Until I Found You (with Em Beihold) - Em Beihold Version,7122
2023-06-25 12:23,yaeow,The Way I Love You,20450
2023-06-25 12:23,Christina Perri,A Thousand Years,0
2023-06-25 12:23,Fujii Kaze,Shinunoga E-Wa,3410
2023-06-25 12:24,BoyWithUke,Falling for You,27720
2023-06-25 12:24,Taylor Swift,willow,2092
2023-06-25 12:27,Leah Nobel,"Beginning Middle End - Always and Forever Mix)(From The Netflix Film ""To All The Boys: Always and Forever""",6184
2023-06-25 12:27,Forest Blakk,Fall Into Me,1325
2023-06-25 12:27,Clinton Kane,I GUESS I'M IN LOVE,7560
2023-06-25 12:27,One Direction,You & I,152156
2023-06-25 12:27,Abe Parker,Last First Kiss,588
2023-06-25 12:27,Emily Watts,La Vie En Rose,1650
2023-06-25 12:29,Leah Nobel,"Beginning Middle End - Always and Forever Mix)(From The Netflix Film ""To All The Boys: Always and Forever""",96468
2023-06-25 12:29,Forest Blakk,Fall Into Me,2341
2023-06-25 12:31,Ed Sheeran,Photograph,1672
2023-06-25 12:31,Niall Horan,This Town,2749
2023-06-25 12:31,Taylor Swift,Enchanted,2780
2023-06-25 12:31,JVKE,golden hour,160645
2023-06-25 12:32,One Direction,18,15603
2023-06-25 12:32,Alexis Ffrench,Sheep May Safely Graze - Arr. by Alexis Ffrench,17146
2023-06-25 12:34,The 1975,I'm In Love With You,88678
2023-06-25 12:34,Wolf Alice,Don’t Delete The Kisses,28413
2023-06-25 12:35,Foreign Air,Free Animal,31123
2023-06-25 12:35,Tai Verdes,sheluvme,31960
2023-06-25 12:35,Paramore,Liar,1294
2023-06-25 12:36,girl in red,we fell in love in october,59888
2023-06-25 12:37,Aphex Twin,Avril 14th,21778
2023-06-25 12:37,Chance Peña,In My Room,17265
2023-06-25 12:38,Matt Dennis,Wait 'Til You See Her,27391
2023-06-25 12:40,Harini,Samayama,125852
2023-06-25 12:40,Soumya,Ambari Oorinalli,10371
2023-06-25 12:45,Tippu,Gaallo Thelinattunde,290862
2023-06-25 12:48,Shankar Mahadevan,Aata,140535
2023-06-25 12:50,Murali,Bunny Bunny,86520
2023-06-25 12:52,"Anurag Kulkarni, Shreya Goshal",Mooga Manasulu,46030
2023-06-25 12:54,"Revanth, Shreya Ghoshal",Chiranjeeva,1508
2023-06-25 12:54,Devi Sri Prasad,Baby He Loves You,166148
2023-06-25 12:59,"Mukesh, Suchitra",Dandiya India,1670
2023-06-25 12:59,S. P. Balasubrahmanyam,Na Cheli Rojave,1613
2023-06-25 12:59,Naresh Iyer,Arere Yekkada,1107
2023-06-25 12:59,Hemachandra Vedala,Aale Bale,1605
2023-06-25 12:59,Anirudh Ravichander,Ninnu Chuse Anandamlo,202140
2023-06-25 12:59,KK,Cheliya Cheliya,2210
2023-06-25 12:59,Javed Ali,Gulabi Kallu Rendu Mullu,3403
2023-06-25 13:02,M. M. Keeravani,Konchem Konchem,170495
2023-06-25 13:04,Saketh Naidu,Nammavemo,1972
2023-06-25 13:04,Devan Ekambaram,Premante,138646
2023-06-25 13:04,Shankar Mahadevan,Chandrullo Unde,1600
2023-06-25 13:05,"Adnan Sami, Kalpana",Ye Jilla,2110
2023-06-25 13:17,M. M. Keeravani,Ne Ne Nani Ne,1640
2023-06-25 17:34,Billie Eilish,lovely (with Khalid),200185
2023-06-25 17:36,Mae Stephens,If We Ever Broke Up,142758
2023-06-25 17:38,Badscandal,Unholy,144843
2023-06-25 17:42,Redbone,Come and Get Your Love - Single Version,205933
2023-06-25 17:46,ZAYN,Dusk Till Dawn (feat. Sia) - Radio Edit,239000
2023-06-25 17:50,Galantis,Runaway (U & I),227073
2023-06-25 17:52,CJ,Whoopty,123262
2023-06-25 17:54,JONY,Love Your Voice,150329
2023-06-25 17:58,James TW,When You Love Someone,216560
2023-06-25 18:01,Dua Lipa,Levitating (feat. DaBaby),203064
2023-06-25 18:05,Johnny Orlando,What If (I Told You I Like You),219186
2023-06-25 18:08,Marshmello,Happier,214289
2023-06-25 18:12,Joel Adams,Please Don't Go,210580
2023-06-25 18:15,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,173381
2023-06-25 18:17,OneRepublic,I Ain’t Worried - Acoustic,149233
2023-06-25 18:20,EQRIC,Stereo Hearts,131214
2023-06-25 18:23,The Strumbellas,Spirits,203653
2023-06-25 18:26,Charlie Puth,Light Switch,187703
2023-06-25 18:28,Manu Pilas,Bella Ciao - Música Original de la Serie la Casa de Papel/ Money Heist,139844
2023-06-25 18:32,Selena Gomez,Wolves,197993
2023-06-25 18:35,Charlie Puth,Attention,208786
2023-06-25 18:39,Shawn Mendes,There's Nothing Holdin' Me Back,199440
2023-06-25 18:41,Marshmello,American Psycho (with Mae Muller feat. Trippie Redd),153195
2023-06-25 18:44,Alan Walker,"Alone, Pt. II",179052
2023-06-25 18:47,Shawn Mendes,Señorita,190799
2023-06-25 18:50,Alec Benjamin,Let Me Down Slowly,169353
2023-06-25 18:52,The Kid LAROI,STAY (with Justin Bieber),141805
2023-06-25 18:55,Rosa Linn,SNAP,179551
2023-06-25 18:59,Imagine Dragons,Thunder,187146
2023-06-25 19:01,Tiësto,Lay Low,153442
2023-06-25 19:05,Coldplay,My Universe,228000
2023-06-25 19:08,Rauf & Faik,Can't Buy Me Loving / La La La,205903
2023-06-25 19:11,Lil Nas X,THATS WHAT I WANT,143901
2023-06-25 19:14,Stephen Sanchez,Until I Found You (with Em Beihold) - Em Beihold Version,176440
2023-06-25 19:17,The Vamps,Somebody To You - Acoustic Version,180334
2023-06-25 19:21,d4vd,Here With Me,242484
2023-06-25 19:25,The 1975,I'm In Love With You,262623
2023-06-25 19:28,Alan Walker,Alone,160426
2023-06-25 19:31,Cartoon,On & On,207068
2023-06-25 19:34,Otilia,Bilionera - Radio Edit,185294
2023-06-25 19:38,Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),212000
2023-06-25 19:42,Dirty Heads,Vacation,209721
2023-06-25 19:44,Tyler Shaw,Love You Still (abcdefu romantic version),150173
2023-06-25 19:47,Marshmello,Numb,155588
2023-06-25 19:49,Harry Styles,As It Was,167303
2023-06-25 19:53,John Mayer,New Light,217426
2023-06-25 19:56,Avicii,The Nights,176658
2023-06-25 19:59,Oliver Tree,Life Goes On,161803
2023-06-25 20:02,Deep Chills,Run Free,170562
2023-06-25 20:05,Anne-Marie,Beautiful,194680
2023-06-25 20:09,Ed Sheeran,Shape of You,233712
2023-06-25 20:12,Marshmello,FRIENDS,202620
2023-06-25 20:16,JVKE,golden hour,209259
2023-06-25 20:19,Camila Cabello,Bam Bam (feat. Ed Sheeran),206070
2023-06-25 20:22,KSHMR,No Regrets (feat. Krewella),184000
2023-06-25 20:26,Sub Urban,Cradles,209829
2023-06-25 20:29,Imagine Dragons,Believer,204346
2023-06-25 20:32,Nicky Youre,Sunroof,163025
2023-06-25 20:36,The Chainsmokers,Closer,244960
2023-06-25 20:40,One Direction,Night Changes,226600
2023-06-25 20:43,Leah Nobel,"Beginning Middle End - Always and Forever Mix)(From The Netflix Film ""To All The Boys: Always and Forever""",196800
2023-06-25 20:47,Bruno Mars,Leave The Door Open,242096
2023-06-25 20:50,Justin Bieber,Yummy,208520
2023-06-25 20:54,Alan Walker,Darkside,211680
2023-06-25 20:57,Harry Styles,Watermelon Sugar,174000
2023-06-25 21:00,Ali Gatie,It's You,212606
2023-06-25 21:03,AJR,World's Smallest Violin,180746
2023-06-25 21:07,Clean Bandit,Symphony (feat. Zara Larsson),212733
2023-06-25 21:10,Armaan Malik,You,194477
2023-06-25 21:14,Jain,Makeba,248986
2023-06-25 21:18,Glass Animals,Heat Waves,238805
2023-06-25 21:21,Niall Horan,Meltdown,153037
2023-06-25 21:24,DJ Snake,Let Me Love You,205946
2023-06-25 21:27,Alec Benjamin,Let Me Down Slowly,169353
2023-06-25 21:31,Shawn Mendes,There's Nothing Holdin' Me Back,199440
2023-06-25 21:33,Harry Styles,As It Was,167303
2023-06-25 21:37,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),217706
2023-06-25 21:40,GAYLE,abcdefu,168601
2023-06-25 21:42,Ryan Mack,Overwhelmed (Ryan Mack Remix),103240
2023-06-25 21:44,Go-Jo,Mrs. Hollywood,143840
2023-06-25 21:46,OneRepublic,I Ain't Worried,148485
2023-06-25 21:49,SoulkaOuter,Polozhenie,130051
2023-06-25 21:51,Trevor Daniel,Falling,159381
2023-06-25 21:54,David Guetta,I'm Good (Blue),175238
2023-06-25 21:56,Ryan Mack,Only Human,135560
2023-06-25 21:59,VINAI,Ghost Town (Lucas Estrada Remix),137957
2023-06-25 22:01,Stellar,Stranger,132480
2023-06-25 22:03,Connor Price,Jude's Song,137079
2023-06-25 22:06,Manu Pilas,Bella Ciao - Música Original de la Serie la Casa de Papel/ Money Heist,139844
2023-06-25 22:09,Anne-Marie,2002,186986
2023-06-25 22:11,Ryan Mack,Wish You the Worst,143466
2023-06-25 22:13,YES YES,Lights,127660
2023-06-25 22:16,Stellar,Blur,131428
2023-06-25 22:18,Confetti,Ghost,169413
2023-06-25 22:21,Imagine Dragons,Demons,177506
2023-06-25 22:24,The Kid LAROI,STAY (with Justin Bieber),141805
2023-06-25 22:27,Måneskin,Beggin',211560
2023-06-25 22:30,CKay,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,188368
2023-06-25 22:33,Stellar,Bad Dream,147840
2023-06-25 22:35,Confetti,Right Now,153201
2023-06-25 22:38,Avicii,The Nights,176658
2023-06-25 22:41,dhruv,double take,171743
2023-06-25 22:45,The Weeknd,Blinding Lights,200040
2023-06-25 22:48,Jon Lajoie,Everyday Normal Guy 2,195693
2023-06-25 23:00,BoyWithUke,Understand,99855
2023-06-26 01:33,BoyWithUke,Understand,18387
2023-06-26 01:37,Ali Gatie,It's You,212606
2023-06-26 01:39,CJ,Whoopty,72697
2023-06-26 01:39,The Vamps,Somebody To You - Acoustic Version,5341
2023-06-26 01:43,Glass Animals,Heat Waves,212356
