endTime,artistName,trackName,msPlayed
2023-09-13 06:34,Hemachandra Vedala,Nee Kallalona,60891
2023-09-13 06:36,Sid Sriram,Srivalli,136868
2023-09-13 06:36,"Karthik, Chitra",Hoyna,3095
2023-09-13 06:36,Srinivas,Bommanu Geesthey,2544
2023-09-13 06:50,Adnan Sami,O Madhu,243168
2023-09-13 06:54,Shankar Mahadevan,Bapu Gari Bommo,280000
2023-09-13 06:57,"Venu, Sumangali",Andaala Bommaro,180316
2023-09-13 07:02,"Chitra, Raqeeb Alam",Aha Allari,254876
2023-09-13 07:16,Javed Ali,Nee Kannu Neeli Samudram,151481
2023-09-13 07:30,Javed Ali,Nee Kannu Neeli Samudram,161011
2023-09-13 07:30,S.P. Charan,Nenu Nenuga,8204
2023-09-13 07:35,Mallikarjun,Andala Chukkala,281520
2023-09-13 07:40,S.P. Charan,Mellaga,319993
2023-09-13 07:46,S. P. Balasubrahmanyam,Ghal Ghal,319563
2023-09-13 07:51,Sumangaly,Nuvvu Nuvvu,333113
2023-09-13 07:57,Udit Narayan,Naatho Vasthavaa,293733
2023-09-13 08:02,Tippu,Gaallo Thelinattunde,290862
2023-09-13 08:07,Karthik,Anaganaga Kadala,305066
2023-09-13 08:12,Karthik,Kopama Napina,291576
2023-09-13 08:16,"Sumangali, Kid Sathya",Aakasam,286354
2023-09-13 08:17,"Venu, Sumangali",Priya Priya,30400
2023-09-13 09:05,Devi Sri Prasad,Uppenantha,211320
2023-09-13 14:32,M.L.R. Karthikeyan,Gudilo Badilo Madilo,608
2023-09-13 14:32,"Vijay Prakash, Anitha",Idhedho Bagundhe,1284
2023-09-13 14:38,Devi Sri Prasad,Ninnu Chudagaane,331133
2023-09-13 14:41,Sagar,Nannaku,184476
2023-09-13 14:45,Sagar,O Manmadhuda,221632
2023-09-13 14:45,"Jaspreet Jasz , Shreya Ghoshal",Jala Jala Jalapaatham Nuvvu,4680
2023-09-13 14:49,Yazin Nizar,Seethakaalam,262488
2023-09-13 14:54,"Shankar Mahadevan, Gopika poornima",Akasam Ammayaithe,291188
2023-09-13 15:24,KK,Feel My Love,299893
2023-09-13 15:39,Venu,Gundello Emundho,6906
2023-09-13 16:11,Anirudh Ravichander,Hukum - Thalaivar Alappara,100760
2023-09-13 17:22,Anirudh Ravichander,"Arabic Kuthu - Halamithi Habibo (From ""Beast"")",279677
2023-09-13 17:22,Anirudh Ravichander,"Naa Ready (From ""Leo"")",9142
2023-09-13 17:24,Thaman S,"Hungry Cheetah (From ""They Call Him OG"")",117480
2023-09-13 17:27,Pritam,O Bedardeya,142382
2023-09-13 17:31,Pritam,"Tum Kya Mile (From ""Rocky Aur Rani Kii Prem Kahaani"")",271490
2023-09-13 17:33,Siddharth Basrur,Parwah Nahin,103560
2023-09-13 17:37,Armaan Malik,Besabriyaan,255738
2023-09-13 17:39,Virus 2062 with Ali Fazal & Richa Chadha (Hindi Audio Thriller Podcast),Episode 1: Kahani Mere Bachpan Ki,2616
2023-09-13 17:39,PodRocket - A web development podcast from LogRocket,AI solutions need good UX with Chris Heilmann,450
2023-09-13 17:39,Kopec Explains Software,#123 What is a Hash Table?,873
2023-09-13 17:39,Figuring Out with Raj Shamani,"Gen Z Relationship Mindset, Religions & Influence ft. Sandeep Das | FO 121 - Raj Shamani",783
2023-09-13 17:39,Aa Modati Alajadi with Lipsika | a Telugu Podcast,EP 31 - Teenage Love - Part 1,650
2023-09-13 17:39,Business Movers,Building Lego | Toy Expert Chris Byrne on the rise of Lego | 5,346
2023-09-13 17:39,Ramayanam,9 Ayodhyakaanda part 02,831
2023-09-13 17:39,The Signal Daily,ChatGPT has a Drinking Problem,367
2023-09-13 17:39,Not the First Telugu Podcast,Animals | NTFTP Ep 130,528
2023-09-13 17:39,Ramusim,Failure,1596
2023-09-13 17:39, Raw Talks With Vamshi Kurapati - Telugu Business Podcast ,Ep - 27 | Indian Politics | Corruption Reduction | 2023 Elections | Privatisation & Tax | BJP & Vote Bank Effects | Telugu Business Podcast | Raw Talks With Vamshi Kurapati,648
2023-09-13 17:39,The Ranveer Show,"IAS Officer(R) Amitabh Kant On G20 Summit, Niti Aayog and India’s Future | The Ranveer Show 338",498
2023-09-13 17:39,Sadhguru - Of Mystics & Mistakes,"#1021 - Unconditional Love, Artificial Intelligence & Brain Drain",765
2023-09-13 17:39,India Classified,Oppenheimer and Nuclear Weapon of India,566
2023-09-13 17:41,Darshan Raval,Asal Mein,1161
2023-09-13 17:43,Nature Of Sweden,Slumber Rain,146000
2023-09-13 17:46,Zinan,Voltage Dreams,208000
2023-09-13 17:48,Relaxcation,Clarity,139691
2023-09-13 17:51,Distantic,Watch The Storm,153000
2023-09-13 17:54,Zinan,Electric Drops,208000
2023-09-13 17:56,Pluviocity,Contemplate,132874
2023-09-13 18:00,Ogień,Wake Up When The Storm Is Over,216000
2023-09-13 18:02,Nature Recordings,Wake Up Rain,130774
2023-09-13 18:04,Adio,Lotus Rain,124000
2023-09-13 18:06,Alois,Drops During Dream,140000
2023-09-13 18:09,pluvia,rain in reykjavik,208000
2023-09-13 18:11,Ο Ήχος της Βροχής,Βροχερές μέρες,143000
2023-09-13 18:14,Tailormade Rain,Drops Of Skies,173888
2023-09-13 18:16,Epiphonema,Raining Me Softly,129000
2023-09-13 18:18,ame,raining for hours,131500
2023-09-13 18:20,Drophic,Blooming In Rain,141920
2023-09-13 18:22,Sleepy Mood,Rainy Mood,146000
2023-09-13 18:26,Ogień,Midnight Storm,208000
2023-09-13 18:29,Thunder In Paradise,Eye Of The Storm,226000
2023-09-13 18:33,Drivotra,The Sky's Awake,208000
2023-09-13 21:35,Anirudh Ravichander,Jailer Drill Theme - Instrumental,2379
2023-09-13 21:35,Anirudh Ravichander,Hukum - Thalaivar Alappara,207647
2023-09-13 21:36,Anirudh Ravichander,Alappara Theme - Instrumental,77647
2023-09-13 21:41,"Ranjith, Kalpana",Ninne Pelladu,289912
2023-09-13 21:46,Pritam,Tere Pyaar Mein,9658
2023-09-13 21:46,Mallikarjun,Sahasam,302265
2023-09-13 21:46,Pritam,Balam Pichkari,1640
2023-09-13 21:50,John Murphy,Orgoscope Elevator,2593
2023-09-13 21:50,John Murphy,Mo Ergaste Forn (Full Version),4546
2023-09-13 21:50,Pritam,"Deva Deva (From ""Brahmastra"")",206480
2023-09-13 21:50,John Murphy,Warlock vs. Guardians,11747
2023-09-13 21:50,John Murphy,I Love You Guys,4800
2023-09-13 21:50,John Murphy,Domo! Domo!,2204
2023-09-13 21:51,Danny Elfman,Multiverse of Madness,9486
2023-09-13 21:51,Danny Elfman,Main Titles,18145
2023-09-13 21:51,Danny Elfman,Strange Awakens,13571
2023-09-13 21:51,John Murphy,Did That Look Cool?,15145
2023-09-13 21:52,Natalie Holt,"TVA - From ""Loki""/Score",42986
2023-09-13 21:53,Alan Silvestri,The Avengers,30825
2023-09-13 22:04,Michael Giacchino,"Theme (from ""Spider Man"") [Original Television Series]",36818
2023-09-13 22:33,Pritam,"Tum Kya Mile (From ""Rocky Aur Rani Kii Prem Kahaani"")",68360
2023-09-13 23:20,Armaan Malik,Besabriyaan,207880
2023-09-14 04:36,Siddharth Basrur,Parwah Nahin,124636
2023-09-14 04:49,Pritam,"Tum Kya Mile (From ""Rocky Aur Rani Kii Prem Kahaani"")",185200
2023-09-14 07:00,KK,Feel My Love,206621
2023-09-14 07:03,Anirudh Ravichander,"Bloody Sweet (From ""Leo"")",168540
2023-09-14 07:03,Anirudh Ravichander,"Naa Ready (From ""Leo"")",17430
2023-09-14 07:06,Anirudh Ravichander,"Hukum - Thalaivar Alappara (From ""Jailer"")",204715
2023-09-14 07:11,Karthik,Vizhi Moodi,249748
2023-09-14 07:12,Anirudh Ravichander,Jailer Theme - Instrumental,62337
2023-09-14 07:12,Vishal Mishra,Rathamaarey,3780
2023-09-14 07:55,Anirudh Ravichander,Muthuvel Pandian Theme - Instrumental,44120
2023-09-14 08:58,Anirudh Ravichander,Jailer Drill Theme - Instrumental,494
2023-09-14 08:58,Anirudh Ravichander,Hukum - Thalaivar Alappara,207647
2023-09-14 09:00,Anirudh Ravichander,Jujubee,167272
2023-09-14 09:02,Anirudh Ravichander,Alappara Theme - Instrumental,77647
2023-09-14 09:06,Anirudh Ravichander,"Naa Ready (From ""Leo"")",231322
2023-09-14 09:09,Anirudh Ravichander,Kaavaalaa,189867
2023-09-14 09:12,Anirudh Ravichander,"Arabic Kuthu - Halamithi Habibo (From ""Beast"")",170097
2023-09-14 09:27,Mallikarjun,Sahasam,157280
2023-09-14 09:27,Davignon,Penumbra,0
2023-09-14 09:29,Davignon,Penumbra,142932
2023-09-14 09:32,André Dívou,June,163750
2023-09-14 09:34,Zoran Tudor,Stratus,134000
2023-09-14 09:36,Jean-Marie Bussiere,Charcoaled Walls,124105
2023-09-14 09:39,Ever So Blue,Sketches,157126
2023-09-14 09:41,Sabrina Austin,Scrim-covered,123738
2023-09-14 09:44,Edvard Kravchuk,campfire,186701
2023-09-14 09:46,Cecile Roy,Lost Frequencies,139924
2023-09-14 09:49,Robert Gafforelli,Bastione,157993
2023-09-14 09:56,Coeur,ourselves,153065
2023-09-14 09:59,Rudhek,Sunday,162000
2023-09-14 10:01,Lou Maxence,Gentle Grace,131677
2023-09-14 10:04,Ebele Vos,Après-midi insouciante,173000
2023-09-14 10:07,Gavin Luke,I'll Be Around,190875
2023-09-14 10:10,Polly Carter,Old Stone Bridge,129985
2023-09-14 10:12,Tankeflukt,Sailing,152323
2023-09-14 10:15,Jacques Ferrandi,Tranquil Minds,190751
2023-09-14 10:53,Lars Jansson,More Human,81307
2023-09-14 12:16,Anirudh Ravichander,Kaavaalaa,190909
2023-09-14 12:17,Anirudh Ravichander,Jailer Theme - Instrumental,62337
2023-09-14 12:21,Vishal Mishra,Rathamaarey,252151
2023-09-14 12:23,Anirudh Ravichander,Muthuvel Pandian Theme - Instrumental,102857
2023-09-14 12:27,Anirudh Ravichander,Jailer Drill Theme - Instrumental,28047
2023-09-14 12:27,Anirudh Ravichander,Hukum - Thalaivar Alappara,207647
2023-09-14 12:32,Arijit Singh,Kanulanu Thaake,294947
2023-09-14 12:38,Harris Jayaraj,Mutyala Dhaarani,371800
2023-09-14 12:42,Jaspreet Jasz,Tring Tring,260588
2023-09-14 12:47,"Tippu, Harini",Unnamata Cheppanivu,280607
2023-09-14 12:50,Penchal Das,Dhaari Choodu,188684
2023-09-14 12:56,Karthik,Badhulu Thochani,251515
2023-09-14 12:59,Ramya Behara,Neetho Unte Chalu,173521
2023-09-14 13:04,G. V. Prakash,Inka Edho,315493
2023-09-14 13:12,Tippu,Nanne Nanne,251796
2023-09-14 13:16,"Raghu Dixit, Rita",Jaago,251456
2023-09-14 13:20,KK,Egirey Mabbulona,234173
2023-09-14 13:21,"Adnan Sami, Kalpana",Ye Jilla,67059
2023-09-14 13:21,Anirudh Ravichander,Kollagottey,6782
2023-09-14 13:21,Leon James,Almost Padipoyindhe Pilla,3223
2023-09-14 13:21,Anurag Kulkarni,Arere Aakasham - Telugu,4920
2023-09-14 13:21,"Amit Trivedi, Shashaa Tirupati, Yazin Nizar",Manasu Maree,2620
2023-09-14 13:21,Dhanunjay Seepana,Whattey Beauty - Telugu,3622
2023-09-14 13:35,Shankar Mahadevan,Niddura Potunna,98520
2023-09-14 18:19,Nature Of Sweden,Slumber Rain,146000
2023-09-14 18:22,Zinan,Voltage Dreams,208000
2023-09-14 18:24,Relaxcation,Clarity,139691
2023-09-14 18:27,Distantic,Watch The Storm,153000
2023-09-14 18:30,Zinan,Electric Drops,208000
2023-09-14 18:32,Pluviocity,Contemplate,132874
2023-09-14 18:35,Ogień,Wake Up When The Storm Is Over,216000
2023-09-14 18:37,Nature Recordings,Wake Up Rain,130774
2023-09-14 18:39,Adio,Lotus Rain,124000
2023-09-14 18:41,Alois,Drops During Dream,140000
2023-09-14 18:43,LWD Rain,Dark skies,121000
2023-09-14 18:46,The Mist,Wellness Rain,208000
2023-09-14 18:50,pluvia,rain in reykjavik,208000
2023-09-14 18:52,Golden Drops,Rain Dream,158000
2023-09-14 18:54,NatuREM,Foggy Day - Rain,136000
2023-09-14 18:56,Ο Ήχος της Βροχής,Βροχερές μέρες,143000
2023-09-14 18:59,Tailormade Rain,Drops Of Skies,173888
2023-09-14 19:01,Epiphonema,Raining Me Softly,129000
2023-09-14 19:03,ame,raining for hours,131500
2023-09-14 19:05,Drophic,Blooming In Rain,141920
2023-09-14 19:07,Sleepy Mood,Rainy Mood,146000
2023-09-14 19:11,Ogień,Midnight Storm,208000
2023-09-14 19:14,Thunder In Paradise,Eye Of The Storm,226000
2023-09-14 19:17,Drivotra,The Sky's Awake,208000
2023-09-14 19:20,The Magical Drops,Infinity Drops,162912
2023-09-14 19:22,Dropletecal,"Quiet, Listen",153065
2023-09-15 00:36,Pritam,"Tum Kya Mile (From ""Rocky Aur Rani Kii Prem Kahaani"")",277500
2023-09-15 00:50,Sachin-Jigar,"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")",163080
2023-09-15 01:54,Mallikarjun,Sahasam,281423
2023-09-15 01:56,Anirudh Ravichander,Muthuvel Pandian Theme - Instrumental,102857
2023-09-15 02:00,Anirudh Ravichander,Hukum - Thalaivar Alappara,202302
2023-09-15 02:02,Anirudh Ravichander,"Bloody Sweet (From ""Leo"")",168540
2023-09-15 02:02,Armaan Malik,Besabriyaan,1181
2023-09-15 02:04,Siddharth Basrur,Parwah Nahin,106260
2023-09-15 02:05,Armaan Malik,Besabriyaan,74850
2023-09-15 04:11,Armaan Malik,Besabriyaan,180890
2023-09-15 04:15,Anirudh Ravichander,Idhazhin Oram - The Innocence of Love,204866
2023-09-15 04:15,Anirudh Ravichander,Yennai Maatrum Kadhale,11818
2023-09-15 04:18,Anirudh Ravichander,Kanave Kanave,153279
2023-09-15 04:19,Yuvan Shankar Raja,"Ennai Vittu (From ""Love Today"")",81736
2023-09-15 04:22,Anirudh Ravichander,"Natpu (From ""RRR"")",163857
2023-09-15 04:24,M. M. Keeravani,"Janani (From ""Rrr"")",166076
2023-09-15 04:39,Vijay Prakash,"Raamam Raaghavam (From ""Rrr"")",188360
2023-09-15 04:53,M. M. Keeravani,"Raamam, Bheemam",301260
2023-09-15 04:55,M. M. Keeravani,Tiger Chase,0
2023-09-15 04:55,M. M. Keeravani,"Load, Aim, Shoot (Climax)",127720
2023-09-15 04:56,M. M. Keeravani,The Fire,35976
2023-09-15 05:02,M. M. Keeravani,The Water,51875
2023-09-15 05:02,M. M. Keeravani,Arrest That B,339333
2023-09-15 05:03,M. M. Keeravani,Please Forgive Me,61897
2023-09-15 05:04,M. M. Keeravani,New Attire,33607
2023-09-15 05:06,M. M. Keeravani,"Reward Announced, Hunt Began",107083
2023-09-15 05:09,M. M. Keeravani,Jenny Is A Kind Soul,13616
2023-09-15 05:09,M. M. Keeravani,Affinity With Jenny,7444
2023-09-15 05:09,M. M. Keeravani,Lachu Escapes,8215
2023-09-15 05:09,M. M. Keeravani,Train Accident,183625
2023-09-15 05:10,M. M. Keeravani,Malli's Existance Is Evident,52208
2023-09-15 05:11,M. M. Keeravani,"An Invite, A Gift",62375
2023-09-15 05:12,M. M. Keeravani,Lachu Is Caught,39166
2023-09-15 05:13,M. M. Keeravani,Snake Bite,6030
2023-09-15 05:13,M. M. Keeravani,Scott's Palace,46057
2023-09-15 05:13,M. M. Keeravani,Seetha,34675
2023-09-15 05:14,M. M. Keeravani,Sos,7411
2023-09-15 05:17,M. M. Keeravani,True Idedntity Revealed,218451
2023-09-15 05:19,M. M. Keeravani,Making Harder Decisions,83349
2023-09-15 05:23,M. M. Keeravani,Bheem- The Tsunami,267291
2023-09-15 05:33,M. M. Keeravani,Unfortunate Fight,17785
2023-09-15 06:25,Anirudh Ravichander,"Hukum - Thalaivar Alappara (From ""Jailer"")",207647
2023-09-15 06:32,A.R. Rahman,Aga Naga (From “Ponniyin Selvan Part-2”),31652
2023-09-15 06:39,Mugen Rao,Pogiren,8612
2023-09-15 06:39,Govind Vasantha,Kaathalae Kaathalae - Version 1,193267
2023-09-15 06:40,Chandralekha Annupamaa,Rahathulla,917
2023-09-15 06:40,Karthik,Oru Maalai,688
2023-09-15 06:44,Chandralekha Annupamaa,Rahathulla,221135
2023-09-15 06:49,Karthik,Oru Maalai,236209
2023-09-15 06:53,Anirudh Ravichander,"Don'u Don'u Don'u (From ""Maari"") - The Don's Romance",195709
2023-09-15 06:54,Vivek - Mervin,Orasaadha - Madras Gig,14540
2023-09-15 06:58,Anirudh Ravichander,Vaathi Coming,228257
2023-09-15 07:02,Anirudh Ravichander,"Chellamma (From ""Doctor"")",236500
2023-09-15 07:06,Anirudh Ravichander,"Don'u Don'u Don'u (From ""Maari"") - The Don's Romance",23420
2023-09-15 07:06,Yuvan Shankar Raja,Iragai Poley,12787
2023-09-15 07:06,Chandralekha Annupamaa,Rahathulla,2611
2023-09-15 07:06,Darbuka Siva,"Mudhal Nee Mudivum Nee Title Track (From ""Mudhal Nee Mudivum Nee"")",140569
2023-09-15 07:18,Anirudh Ravichander,"Arabic Kuthu - Halamithi Habibo (From ""Beast"")",17160
2023-09-15 08:57,Anirudh Ravichander,"Arabic Kuthu - Halamithi Habibo (From ""Beast"")",262619
2023-09-15 09:04,Sachet Tandon,"Psycho Saiyaan (From ""Saaho"")",1780
2023-09-15 09:04,Pritam,"Tum Kya Mile (From ""Rocky Aur Rani Kii Prem Kahaani"")",265565
2023-09-15 09:06,Vishal-Shekhar,Jhoome Jo Pathaan,106135
2023-09-15 09:09,Varun Jain,"Tere Vaaste (From ""Zara Hatke Zara Bachke"")",189136
2023-09-15 09:14,Darshan Raval,Asal Mein,18
2023-09-15 09:14,Yo Yo Honey Singh,Dheere Dheere,0
2023-09-15 09:14,Sachet Tandon,"Psycho Saiyaan (From ""Saaho"")",517
2023-09-15 09:14,Badshah,"Sajna, Say Yes To The Dress",0
2023-09-15 09:14,Ritviz,Udd Gaye,0
2023-09-15 09:14,King,Tu Aake Dekhle,652
2023-09-15 09:14,Pritam,Tere Pyaar Mein,266094
2023-09-15 09:14,Yasser Desai,"Dil Ko Karaar Aaya (From ""Sukoon"")",563
2023-09-15 09:14,Anirudh Ravichander,Hukum - Thalaivar Alappara,1326
2023-09-15 09:18,Shafqat Amanat Ali,Dildaara (Stand By Me),249660
2023-09-15 09:18,Pritam,Tere Pyaar Mein,4435
2023-09-15 09:18,Sachet Tandon,Barbaadiyan,5991
2023-09-15 09:18,Darshan Raval,"Chogada (From ""Loveyatri"")",3553
2023-09-15 09:18,Sachet-Parampara,"Ram Siya Ram (From ""Adipurush"")",3546
2023-09-15 09:19,Badshah,Kar Gayi Chull,3966
2023-09-15 09:19,Gaurav Chatterji,"Kaise Ab Kahein - From ""Gutar Gu""",2640
2023-09-15 09:19,Sachet Tandon,Jug Jug Jeeve,9936
2023-09-15 09:19,Pritam,"Pyaar Hota Kayi Baar Hai (From ""Tu Jhoothi Main Makkaar"")",4769
2023-09-15 09:19,Sachin-Jigar,Paisa Hai Toh,7270
2023-09-15 09:24,Ash King,"Bandook Meri Laila (From ""A Gentleman"") (feat. Raftaar, Sidharth Malhotra)",2633
2023-09-15 09:24,Mohit Chauhan,Masakali,274266
2023-09-15 09:24,Darshan Raval,Ek Ladki Ko Dekha Toh Aisa Laga - Title Track,5415
2023-09-15 09:37,Sachet Tandon,"Mere Sohneya (From ""Kabir Singh"")",36178
2023-09-15 11:12,M. M. Keeravani,Seetha,63
2023-09-15 11:13,M. M. Keeravani,Making Harder Decisions,83349
2023-09-15 11:18,M. M. Keeravani,Bheem- The Tsunami,267291
2023-09-15 11:19,M. M. Keeravani,Unfortunate Fight,77777
2023-09-15 11:20,M. M. Keeravani,Fire And Water,38071
2023-09-15 11:21,M. M. Keeravani,"Load, Aim, Shoot ( The Practice )",76166
2023-09-15 11:22,M. M. Keeravani,Misunderstood,79847
2023-09-15 11:24,M. M. Keeravani,Never Giving Up,94853
2023-09-15 11:26,M. M. Keeravani,Smallpox,117098
2023-09-15 11:27,M. M. Keeravani,Prodigious Precisio,43074
2023-09-15 11:29,M. M. Keeravani,Guilt,116583
2023-09-15 11:31,M. M. Keeravani,Ram- The Volcano,142416
2023-09-15 11:32,M. M. Keeravani,Closer Than Ever,60500
2023-09-15 11:38,M. M. Keeravani,"Raamam, Bheemam",332750
2023-09-15 11:40,M. M. Keeravani,"Load, Aim, Shoot (Climax)",148750
2023-09-15 11:44,M. M. Keeravani,Together We Rock (Telugu),214083
2023-09-15 11:46,Anirudh Ravichander,Amar Theme - Background Score,148023
2023-09-15 11:48,Anirudh Ravichander,Sandhanam Theme - Background Score,106495
2023-09-15 11:49,Anirudh Ravichander,Amar & Gayathri - Background Score,82602
2023-09-15 11:51,Anirudh Ravichander,What's Cookin? - Background Score,79554
2023-09-15 11:52,Anirudh Ravichander,Moaning Theme - Background Score,84650
2023-09-15 11:54,Anirudh Ravichander,Marriage At 2AM - Background Score,87757
2023-09-15 11:55,Anirudh Ravichander,Wedding Party - Background Score,96255
2023-09-15 11:56,Anirudh Ravichander,Pablo Sandhanam - Background Score,45055
2023-09-15 11:59,Anirudh Ravichander,Agent Vikram - Background Score,189781
2023-09-15 12:00,Anirudh Ravichander,Ghost Unmasked - Background Score,74410
2023-09-15 12:02,Anirudh Ravichander,The Dilli Connect - Background Score,81237
2023-09-15 12:03,Anirudh Ravichander,The Vikram Squad - Background Score,94890
2023-09-15 12:05,Anirudh Ravichander,Shield Fight - Background Score,96938
2023-09-15 12:08,Anirudh Ravichander,Prabanjan Theme - Background Score,176701
2023-09-15 12:09,Anirudh Ravichander,The Name is Vikram - Background Score,49151
2023-09-15 12:09,Anirudh Ravichander,Agent Tina - Background Score,45055
2023-09-15 12:12,Anirudh Ravichander,Sound of Vikram - Background Score,184000
2023-09-15 12:15,Anirudh Ravichander,Porkanda Singam EDM Version (Additional Song),149433
2023-09-15 12:17,Anirudh Ravichander,Vikram Vs Sandhanam - Background Score,130571
2023-09-15 12:20,Anirudh Ravichander,Lokiverse - Background Score,156330
2023-09-15 12:21,Anirudh Ravichander,Rolex Theme - Background Score,53247
2023-09-15 12:33,Mallikarjun,Sahasam,120760
2023-09-15 12:46,Siddharth Basrur,Parwah Nahin,5212
2023-09-15 12:51,Pritam,"Tum Kya Mile (From ""Rocky Aur Rani Kii Prem Kahaani"")",277500
2023-09-15 12:52,Varun Jain,"Tere Vaaste (From ""Zara Hatke Zara Bachke"")",1147
2023-09-15 12:57,Pritam,Tere Pyaar Mein,266094
2023-09-15 13:00,Atif Aslam,Tu Jaane Na,1152
2023-09-15 13:00,Ritviz,Liggi,671
2023-09-15 13:00,Arijit Singh,Tera Fitoor,1654
2023-09-15 13:00,Vishal-Shekhar,Jhoome Jo Pathaan,2463
2023-09-15 13:00,Jubin Nautiyal,Shish Nawata Hoon,2554
2023-09-15 13:00,Anirudh Ravichander,Hukum - Thalaivar Alappara,207647
2023-09-15 13:01,Ayushmann Khurrana,"Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"")",1537
2023-09-15 13:01,Ritviz,Udd Gaye,2541
2023-09-15 13:01,King,Maan Meri Jaan,1465
2023-09-15 13:01,Pritam,"Pyaar Hota Kayi Baar Hai (From ""Tu Jhoothi Main Makkaar"")",1673
2023-09-15 13:12,Sachet-Parampara,"Ram Siya Ram (From ""Adipurush"")",86480
2023-09-15 15:58,Anirudh Ravichander,"Hukum - Thalaivar Alappara (From ""Jailer"")",182480
2023-09-15 19:40,Pritam,"Tum Kya Mile (From ""Rocky Aur Rani Kii Prem Kahaani"")",277500
2023-09-15 19:43,Pritam,"What Jhumka ? (From ""Rocky Aur Rani Kii Prem Kahaani"")",213611
2023-09-15 19:48,G. V. Prakash,Pilla Puli,304000
2023-09-15 19:54,Harris Jayaraj,Amma Amma,365826
2023-09-15 19:59,Suchithra Karthik Kumar,Naa Hrudayam,273066
2023-09-15 20:03,Baba Sehgal,Oole Oolele,261306
2023-09-15 20:09,Nityasree,Kannulatho Choosevi,311823
2023-09-15 20:12,B Praak,Kya Loge Tum,233684
2023-09-15 20:15,Kaifi Khalil,Kahani Suno 2.0,173637
2023-09-15 20:20,Arijit Singh,Tujhe Kitna Chahne Lage,284779
2023-09-15 20:25,Pritam,"O Bedardeya (From ""Tu Jhoothi Main Makkaar"")",313051
2023-09-15 20:29,Javed-Mohsin,Zihaal e Miskin,243953
2023-09-15 20:33,Tanishk Bagchi,Raataan Lambiyan,230292
2023-09-15 20:37,Anuv Jain,Baarishein,207309
2023-09-15 20:41,Pritam,Tere Pyaar Mein,266094
2023-09-15 20:44,Stebin Ben,Tu Mile Dil Khile,197392
2023-09-15 20:48,Vishal Mishra,Manjha,191647
2023-09-15 20:53,Ankit Tiwari,"Galliyan Returns (From ""Ek Villain Returns"")",350011
2023-09-16 09:57,Pritam,"Channa Mereya (From ""Ae Dil Hai Mushkil"")",289333
2023-09-16 10:01,Tanishk Bagchi,"Le Aaunga (From ""Satyaprem Ki Katha"")",243008
